cutting_line_id,plate_id,seq_no
L8,P001613,762
L8,P000648,763
L8,P006398,764
L8,P005504,765
L8,P006560,766
L8,P008698,767
L8,P006803,768
L8,P002324,769
L8,P003971,770
L8,P007380,771
L8,P007225,772
L8,P007952,773
L8,P009025,774
L8,P007990,775
L8,P007348,776
L8,P001007,777
L8,P001970,778
L8,P002345,779
L8,P002689,780
L8,P004862,781
L8,P005849,782
L8,P001199,783
L8,P002606,784
L8,P005388,785
L8,P001090,786
L8,P004802,787
L8,P006267,788
L8,P005801,789
L8,P001367,790
L8,P007017,791
L8,P001917,792
L8,P003316,793
L8,P002822,794
L8,P001220,795
L8,P002867,796
L8,P009605,797
L8,P006597,798
L8,P006293,799
L8,P000740,800
L8,P008601,801
L8,P003654,802
L8,P007707,803
L8,P006848,804
L8,P008809,805
L8,P008374,806
L8,P008881,807
L8,P000566,808
L8,P005229,809
L8,P006407,810
L8,P005094,811
L8,P009497,812
L8,P005451,813
L8,P001278,814
L8,P001117,815
L8,P006286,816
L8,P005538,817
L8,P004114,818
L8,P009908,819
L8,P007051,820
L8,P009642,821
L8,P007579,822
L8,P008924,823
L8,P009841,824
L8,P005077,825
L8,P009175,826
L8,P006533,827
L8,P008202,828
L8,P003769,829
L8,P005920,830
L8,P005333,831
L8,P007002,832
L8,P002348,833
L8,P005315,834
L8,P006765,835
L8,P007760,836
L8,P001484,837
L8,P006527,838
L8,P008485,839
L8,P002634,840
L8,P007635,841
L8,P008675,842
L8,P001674,843
L8,P008738,844
L8,P003530,845
L8,P002781,846
L8,P008757,847
L8,P006755,848
L8,P008522,849
L8,P009300,850
L8,P000346,851
L8,P001242,852
L8,P001113,853
L8,P008875,854
L8,P004210,855
L8,P007555,856
L8,P007613,857
L8,P009997,858
L8,P006443,859
L8,P006864,860
L8,P009179,861
L8,P002884,862
L8,P003043,863
L8,P006582,864
L8,P006327,865
L8,P004598,866
L8,P005863,867
L8,P004567,868
L8,P008379,869
L8,P008276,870
L8,P000903,871
L8,P003415,872
L8,P006593,873
L8,P009491,874
L8,P004643,875
L8,P008876,876
L8,P002349,877
L8,P007742,878
L8,P008164,879
L8,P008115,880
L8,P002806,881
L8,P001438,882
L8,P003436,883
L8,P005202,884
L8,P003356,885
L8,P001151,886
L8,P005942,887
L8,P002271,888
L8,P006210,889
L8,P002452,890
L8,P003792,891
L8,P005508,892
L8,P002292,893
L8,P008976,894
L8,P004962,895
L8,P002962,896
L8,P006906,897
L8,P002576,898
L8,P001784,899
L8,P003307,900
L8,P006404,901
L8,P003400,902
L8,P003104,903
L8,P001528,904
L8,P005038,905
L8,P008187,906
L8,P007163,907
L8,P005470,908
L8,P000995,909
L8,P005940,910
L8,P005665,911
L8,P009925,912
L8,P002428,913
L8,P009389,914
L8,P007267,915
L8,P002984,916
L8,P006625,917
L8,P009583,918
L8,P004532,919
L8,P006609,920
L8,P002157,921
L8,P004661,922
L8,P004721,923
L8,P009135,924
L8,P004329,925
L8,P001150,926
L8,P002362,927
L8,P008354,928
L8,P007993,929
L8,P004786,930
L8,P001651,931
L8,P009789,932
L8,P000966,933
L8,P004973,934
L8,P003969,935
L8,P003175,936
L8,P002628,937
L8,P004165,938
L8,P005923,939
L8,P001448,940
L8,P003178,941
L8,P003890,942
L8,P007656,943
L8,P001824,944
L8,P002908,945
L8,P007553,946
L8,P001389,947
L8,P007684,948
L8,P009686,949
L8,P009370,950
L8,P004279,951
L8,P008822,952
L8,P008712,953
L8,P005932,954
L8,P009233,955
L8,P003957,956
L8,P001605,957
L8,P007118,958
L8,P003896,959
L8,P001967,960
L8,P008626,961
L8,P001323,962
L8,P003754,963
L8,P002031,964
L8,P001907,965
L8,P002328,966
L8,P001911,967
L8,P001410,968
L8,P000993,969
L8,P001778,970
L8,P001173,971
L8,P000455,972
L8,P008572,973
L8,P004563,974
L8,P002049,975
L8,P005033,976
L8,P008271,977
L8,P008469,978
L8,P005119,979
L8,P009725,980
L8,P004795,981
L8,P008669,982
L8,P007588,983
L8,P003872,984
L8,P005154,985
L8,P005929,986
L8,P000928,987
L8,P009102,988
L8,P005722,989
L8,P001310,990
L8,P003496,991
L8,P004465,992
L8,P003378,993
L8,P007959,994
L8,P007129,995
L8,P003838,996
L8,P005428,997
L8,P003246,998
L8,P005526,999
L8,P004822,1000
L8,P005650,1001
L8,P001709,1002
L8,P008356,1003
L8,P005741,1004
L8,P009302,1005
L8,P006467,1006
L8,P002056,1007
L8,P003723,1008
L8,P001006,1009
L8,P008398,1010
L8,P009827,1011
L8,P008366,1012
L8,P008272,1013
L8,P009573,1014
L8,P001779,1015
L8,P003635,1016
L8,P003716,1017
L8,P009661,1018
L8,P009060,1019
L8,P004368,1020
L8,P008266,1021
L8,P003217,1022
L8,P001658,1023
L8,P004096,1024
L8,P004967,1025
L8,P007927,1026
L8,P000637,1027
L8,P001463,1028
L8,P006971,1029
L8,P008938,1030
L8,P005777,1031
L8,P003513,1032
L8,P006025,1033
L8,P007444,1034
L8,P007398,1035
L8,P003456,1036
L8,P009022,1037
L8,P003555,1038
L8,P008319,1039
L8,P000498,1040
L8,P006131,1041
L8,P004170,1042
L8,P007787,1043
L8,P008722,1044
L8,P003187,1045
L8,P001956,1046
L8,P008910,1047
L8,P001023,1048
L8,P005121,1049
L8,P006580,1050
L8,P001994,1051
L8,P003976,1052
L8,P003360,1053
L8,P007290,1054
L8,P006749,1055
L8,P000979,1056
L8,P000784,1057
L8,P006572,1058
L8,P002650,1059
L8,P009770,1060
L8,P009873,1061
L8,P008523,1062
L8,P007730,1063
L8,P001413,1064
L8,P005597,1065
L8,P004255,1066
L8,P005401,1067
L8,P003717,1068
L8,P000628,1069
L8,P008775,1070
L8,P007372,1071
L8,P004333,1072
L8,P002776,1073
L8,P002647,1074
L8,P006048,1075
L8,P001864,1076
L8,P009735,1077
L8,P009361,1078
L8,P007540,1079
L8,P005494,1080
L8,P009720,1081
L8,P007194,1082
L8,P008263,1083
L8,P007814,1084
L8,P002425,1085
L8,P002850,1086
L8,P006960,1087
L8,P009430,1088
L8,P002550,1089
L8,P009601,1090
L8,P004222,1091
L8,P007960,1092
L8,P004519,1093
L8,P009776,1094
L8,P002575,1095
L8,P009550,1096
L8,P005697,1097
L8,P003902,1098
L8,P008391,1099
L8,P000326,1100
L8,P002944,1101
L8,P006956,1102
L8,P007529,1103
L8,P005613,1104
L8,P007714,1105
L8,P006058,1106
L8,P007548,1107
L8,P001582,1108
L8,P000827,1109
L8,P000845,1110
L8,P005140,1111
L8,P001232,1112
L8,P006636,1113
L8,P008028,1114
L8,P006360,1115
L8,P001334,1116
L8,P008199,1117
L8,P002008,1118
L8,P006744,1119
L8,P005307,1120
L8,P004378,1121
L8,P000840,1122
L8,P005167,1123
L8,P006021,1124
L8,P003472,1125
L8,P004730,1126
L8,P000253,1127
L8,P008070,1128
L8,P003600,1129
L8,P004281,1130
L8,P006842,1131
L8,P000770,1132
L8,P001892,1133
L8,P007949,1134
L8,P003975,1135
L8,P000516,1136
L8,P008138,1137
L8,P003604,1138
L8,P000879,1139
L8,P001406,1140
L8,P001523,1141
L8,P006510,1142
L8,P008933,1143
L8,P000005,1144
L8,P006385,1145
L8,P003189,1146
L8,P005696,1147
L8,P001231,1148
L8,P005394,1149
L8,P007080,1150
L8,P003293,1151
L8,P005188,1152
L8,P009607,1153
L8,P004106,1154
L8,P004350,1155
L8,P002148,1156
L8,P005680,1157
L8,P001481,1158
L8,P005717,1159
L8,P001665,1160
L8,P000057,1161
L8,P004852,1162
L8,P004322,1163
L8,P001116,1164
L8,P006938,1165
L8,P005827,1166
L8,P007636,1167
L8,P003244,1168
L8,P008392,1169
L8,P007148,1170
L8,P005592,1171
L8,P003298,1172
L8,P002283,1173
L8,P003993,1174
L8,P001675,1175
L8,P006400,1176
L8,P004261,1177
L8,P005458,1178
L8,P003931,1179
L8,P000466,1180
L8,P006928,1181
L8,P000028,1182
L8,P000886,1183
L8,P009478,1184
L8,P007060,1185
L8,P003223,1186
L8,P004175,1187
L8,P002397,1188
L8,P005605,1189
L8,P004115,1190
L8,P005501,1191
L8,P000177,1192
L8,P000588,1193
L8,P008264,1194
L8,P008403,1195
L8,P009384,1196
L8,P009299,1197
L8,P002700,1198
L8,P006270,1199
L8,P003572,1200
